Rating,Reviews
3.8,4116
4.4,7715
3.0,4710
3.4,5
4.6,10
3.7,96
3.0,543
4.6,89
4.4,2728941
3.1,777
4.3,255
4.3,25
3.8,415
4.5,231
3.6,517
4.2,33
4.5,30
4.2,184
3.3,6
4.2,1485806
4.3,99290
4.2,1960
3.7,41917
3.8,29544
2.9,1786
4.5,6181640
4.3,123
4.9,145
4.4,19816
4.4,9
4.4,13
2.9,4031
4.2,46
4.0,50
4.3,6
4.3,15439
3.9,38
4.3,103064
4.0,214
4.6,4108
3.7,126
4.0,65914
4.6,621
4.4,3250
4.5,2
3.0,4
3.1,67
4.3,1633565
4.5,107
4.5,681
4.5,176
4.1,10426
4.6,4140
4.2,1752017
3.9,178723
3.9,2454
3.9,19758
4.3,4785892
4.2,3133
4.2,594720
3.7,7453
2.8,4635
4.4,5231553
4.1,8137
4.4,1372013
2.7,3032
4.7,403911
4.2,1175188
4.2,249308
4.1,10484169
4.5,3777822
4.4,29864
4.0,250257
4.2,83474
4.1,132015
4.0,80987
4.4,295237
4.7,896118
4.3,421000
4.7,989158
4.4,90082
4.0,83875
4.3,1838090
4.2,307398
4.4,4637439
4.6,2176
3.3,162
4.5,547644
2.3,74
4.2,56259
4.1,705805
4.4,2122705
3.2,185
3.5,339
4.6,61264
4.3,1329008
4.1,405824
4.1,8
4.1,797
4.7,36
3.5,81747
3.9,28
4.1,609
4.7,17
4.6,7
4.5,164
4.7,98
4.9,934
4.3,2451136
4.1,290
4.4,9140
4.2,1603
4.1,1760
4.6,1656808
4.3,1017408
4.4,1185
4.4,124324
4.5,14
4.6,4046
4.8,1955
4.3,1065
4.8,19047
4.8,16
3.7,43
4.1,9019
3.7,4444
4.2,6418
4.5,39
4.6,28
4.5,712737
4.7,21
4.3,2546549
4.9,55
4.4,2351
4.6,60
4.0,42
4.8,39
4.3,159
4.4,64
4.2,11263
4.6,4304
4.8,17
4.0,369
4.3,264
4.7,703
4.5,456866
4.6,2694969
4.5,972256
4.3,696019
4.0,45224
4.2,357049
4.0,576210
4.5,2308916
4.0,6263
4.1,1111915
4.6,67410
3.1,306
4.9,5677
4.5,2965
4.0,155276
4.0,11535
3.6,5525
4.5,4251
4.2,1185148
4.3,90415
3.9,2852
4.3,1734
4.3,85
4.4,222308
4.3,556659
4.4,499
4.3,1827212
4.5,2375336
4.4,953894
3.5,31538
4.4,236
4.4,37234
4.5,58820
4.4,758780
4.4,596
4.0,549214
3.9,84
3.9,1202
4.3,184
4.9,198
3.7,303
3.3,30
3.8,718
3.5,901
4.2,38
4.5,6469179
3.5,400
3.6,275
4.6,71266
3.9,167229
4.2,2803
4.2,202
4.0,142
3.2,559
4.6,15537
2.4,102
4.5,189
4.1,234606
4.2,128
3.7,10035
4.3,2538
4.2,156862
4.1,63680
3.9,19727
3.8,4719
4.4,32597
3.4,552
4.0,166033
4.4,253
3.3,960
4.8,133180
4.5,413
3.4,620
4.3,817
4.3,369
4.1,313
4.0,37789
4.4,3570
3.8,48929
4.4,89947
3.8,466
4.2,30630
3.8,7462
4.8,133
4.7,8600
4.3,923
3.5,292
3.9,29505
4.2,106
4.6,169
4.7,6187
4.5,659
3.8,3965
4.5,4656
3.7,80
3.5,205
4.1,155
3.9,168
4.1,413
4.6,1475
4.4,148826
4.5,5150801
4.4,2473795
4.6,354
4.0,1699
4.4,11393
4.4,401530
4.4,925
4.0,736
3.8,45
3.9,671
3.7,274
4.2,6
4.1,140
4.3,30443
4.3,22401
4.1,324
4.4,14832
3.8,1140
4.3,2059
4.4,59
3.8,826
4.5,180697
3.8,589
3.9,145
4.0,428268
4.3,298041
4.5,7590099
4.4,38
4.6,29
5.0,4
4.4,230
4.4,2026
4.2,86956
4.0,13
4.2,35
4.6,5
4.1,1129
3.9,35
4.6,108002
4.4,8
3.9,213
4.6,5
4.5,216
3.0,12
3.6,53
4.4,147
4.6,3062845
4.3,1162
5.0,1
4.5,16
4.1,169
4.1,720
4.5,61
4.8,24
4.5,502
4.0,164
4.8,18
3.7,21
4.5,189
4.7,143
2.7,1486
2.9,6627
4.2,69126
4.4,3031
4.2,4383
3.4,24
2.6,680
4.1,24668
4.3,13788
4.5,313403
4.2,26893
4.4,591411
4.0,2194
4.4,2012
4.1,41
4.8,4
2.2,32
3.8,156
3.1,657
3.1,133
3.8,4264
3.8,114
4.3,21107
3.6,3642
4.0,495971
4.4,697939
4.6,60
4.5,2
1.8,17
4.7,460
3.9,159
4.4,75
3.6,7357
4.5,4443407
4.4,944
3.9,54
3.9,8
3.8,39
4.2,5369
4.1,135
4.4,1852
4.4,6367
5.0,4
4.1,17
4.5,259
4.3,5682
3.9,169
3.5,6
3.2,513
3.3,48
4.8,17
4.5,7687
3.7,23
4.8,51068
4.7,144
4.3,90
3.8,2925
4.1,1655
4.7,25
4.2,1696
4.6,7775146
4.2,11244
4.6,16771865
4.6,14224
4.2,5178
4.1,47
3.5,628
4.1,12435
4.4,972574
4.5,464900
4.1,15097
4.5,90
4.3,146913
4.4,22503
4.3,1503544
4.3,5785
3.8,560
3.9,334
4.1,16111
4.8,14
4.4,2953886
4.0,2789775
4.7,174827
4.6,2133047
4.3,482630
4.0,69115
4.4,3128611
3.7,80816
3.7,38606
3.3,3044
4.1,75
3.0,1820
4.1,10067
3.0,480
3.8,2300
4.0,53144
4.5,7820775
4.6,22775
4.1,370
3.6,41502
4.7,963
3.5,21592
3.1,103
3.9,138129
3.7,18522
4.2,6454
4.4,17988
4.4,1771
3.3,8465
4.8,48
4.2,146
4.5,124
3.8,21943
4.1,1468
4.2,131
4.2,1088
4.0,1981
4.2,29756
3.8,82
4.5,1057
3.7,10490
4.3,16600
4.5,67611
4.1,6601
4.2,233588
4.5,166886
4.0,93638
4.4,3648765
4.2,4921866
4.3,83977
4.7,573
4.1,124
3.2,852
3.9,139
4.1,438
3.4,784
3.0,331
4.6,655
4.6,34
4.1,3315
3.1,71
3.4,1178
4.2,2158
4.2,26
3.0,245
2.4,210
4.1,568
2.9,83
4.0,712
4.0,198
3.8,24517
2.4,468
4.4,5599
3.7,52
4.3,241
4.6,4435
4.2,11404
4.8,10249
3.6,906
3.2,1011
4.0,889
3.5,4575
4.4,509
2.5,20
3.9,93
4.4,397147
4.2,109263
4.2,192677
4.3,241
4.1,182103
4.3,11335481
4.2,16876
4.2,2113
3.9,6121
3.9,85578
4.4,1031045
3.8,165723
4.5,984451
4.2,3546
3.7,430643
4.3,1615418
4.3,542
4.6,9879473
3.3,4288
3.6,124
4.1,2399
3.8,3478
3.3,582
4.5,15924
4.8,3283
4.6,4016834
4.3,903
4.5,292
4.2,2506
3.8,87
4.7,594
4.2,450
4.3,2772
4.7,1997
4.7,127
3.6,309
4.2,2460
4.0,1744
4.3,589
4.7,1667
4.2,5387631
4.6,856
4.8,51
4.6,2915189
3.8,11
4.6,7231017
4.3,175523
4.2,29
4.5,1507205
3.2,38
4.3,1704112
4.3,2142
4.5,1013944
4.4,2371543
1.9,105
4.4,137144
2.5,24
4.2,2447
4.3,352097
4.0,75
4.5,37607
4.8,492
4.2,12121
4.7,65
4.4,101957
4.4,205
4.4,95080
4.6,1130966
4.6,124970
4.2,348
4.5,637254
4.0,1546
4.4,1162331
4.2,1092106
4.5,40617
4.6,70449
4.4,1279109
4.7,5754
4.2,54063
4.4,1166
3.2,37584
4.1,1925
4.0,142
4.7,801
4.6,168487
4.6,20418
4.7,58366
4.8,1216
4.6,4210
4.2,12147
4.3,10806
3.3,355837
4.7,149
4.5,22018
4.0,126
4.5,30515
4.2,4878
4.6,252
4.2,63197
4.7,32613
4.7,8642
4.2,161
4.3,514
4.3,1714
4.5,24210
4.4,12736
4.5,56
4.6,586
4.3,60
3.8,44636
4.5,3432
4.5,10748
3.9,916
4.0,875
2.7,1616
4.5,18612
4.0,88
2.9,2160
4.6,5898
4.4,38517
4.5,1235841
4.6,5227
4.4,281448
4.3,436170
4.4,1131937
4.2,721646
4.8,1499466
4.3,4188345
4.3,285814
4.6,351267
4.6,16936
4.2,36214
4.2,130549
4.1,74842
4.4,45871
4.5,5180480
4.4,2591610
4.4,427185
4.2,50771
4.5,7464996
4.6,4421
4.5,337242
4.6,387958
4.0,229329
4.5,97071
4.2,853495
3.9,5894
4.7,96028
4.4,695576
4.5,295430
4.3,121612
4.4,1075016
4.2,367951
3.9,1987
4.1,650114
2.2,605
4.2,41444
4.2,62301
2.8,405
3.9,145
4.3,3976
4.8,201
4.3,1655
4.1,11258
4.2,11408
4.4,306
4.1,94661
4.6,99
4.3,71829
4.3,13604
3.8,142
4.8,1721
3.8,24198
3.9,24697
4.3,8537
4.3,180
4.3,29540
4.1,133
4.2,63699
4.9,272172
4.5,1886
4.6,253115
3.8,10
4.7,55571
4.5,384602
4.7,227401
4.5,596628
4.8,69279
4.6,18921
4.6,3881752
4.3,1628
4.8,3908
3.4,2105
4.6,2901
4.4,2610328
4.5,2634605
4.4,32
4.4,44939
4.6,37224
4.2,829753
4.3,48253
4.3,111
3.8,454
3.9,2371
4.3,96
4.8,5103
4.2,9
4.5,630
4.8,527
4.6,2067
4.2,3846378
4.2,533
4.0,5967
4.3,1218055
4.8,793
4.1,27501
4.7,21
4.8,18604
4.0,12906
3.5,224
3.8,40934
3.5,537
3.3,4786
3.7,42529
3.3,472
3.4,29854
1.8,3270
1.6,402
1.9,71
3.6,41
3.4,7816
3.2,409
2.5,362
4.7,147
2.6,60
2.8,48
3.9,3043
4.2,27
3.9,336
4.0,11
3.5,383
3.1,3263
3.7,1041
3.6,126
3.4,377
4.0,448
3.7,822
1.7,84
2.4,166
4.3,45
4.2,23291
3.3,353
4.1,114340
4.1,66473
3.4,1450
3.0,1298
3.0,119
2.2,32
3.7,332
3.7,566
4.8,130
3.7,163
3.6,3632
3.7,9514
4.4,152470
3.8,5107
3.7,9221
3.7,10369
4.8,5639
4.2,1586
4.1,121113
4.6,2265084
4.1,14491
4.3,2976
3.9,1075
3.8,208
4.0,8769
4.5,3005
4.6,3362
4.1,9914
4.4,1774
3.7,705
3.9,18751
3.9,107
4.5,25243
4.5,100
4.4,319
4.3,52677
4.5,118
4.7,8696
4.7,10672
4.1,7
3.3,999
4.2,204
4.1,6267
3.4,16
4.3,40241
4.9,37302
4.5,3252
4.1,66
4.4,317
4.3,29331
4.4,457
3.4,1555
4.1,1828
4.1,30
3.5,315
3.8,1343
4.6,20178
4.6,77302
5.0,2
4.6,85782
4.2,20476
4.0,29708
3.9,39495
3.7,464
4.3,2171
1.9,63
4.2,652
4.2,6973
4.0,8100
4.4,61746
4.2,960
4.5,17263
4.3,30002
4.4,5262
4.0,41759
4.2,4569
4.3,18277
4.0,721
4.3,1776
3.9,8638
4.0,1417
3.7,8581
4.1,19
3.9,109
4.2,74902
4.4,64
4.5,14
3.9,6988
3.9,2588
4.2,358
4.5,804
4.1,533
4.7,263
4.4,238459
4.7,120
4.7,557
4.0,17876
3.9,4726
3.8,926
3.9,194
4.4,14
4.5,74531
3.8,208
3.5,77
4.2,165224
4.7,210
2.0,136
4.3,726
2.8,5
4.0,130063
3.9,12
4.2,4559
3.4,30
4.5,93
4.7,51
2.0,2221
4.4,503757
4.7,13
3.3,75
4.1,20
4.2,79792
4.4,626366
3.7,3396
4.3,116769
3.9,38055
5.0,7
4.1,7479
4.8,46
4.0,26530
4.1,76484
3.8,6
4.6,1450632
4.3,61990
4.1,94761
4.6,152653
4.1,52312
4.4,4931562
4.2,306652
4.1,23453
4.3,50893
4.3,2215
4.0,9013
4.5,88
4.1,114
3.8,164
4.5,185
4.1,85
3.9,20
3.7,7
4.5,623
4.4,6738
3.4,19
2.3,3
4.7,68
3.4,13
4.7,3
5.0,3
3.6,64
5.0,30
4.3,375
5.0,6
4.1,295
4.1,12
4.5,2931
3.4,5
2.9,33
4.6,644
5.0,1
3.9,536
3.9,7
5.0,3
4.1,1998
5.0,5
3.0,30
4.0,4
1.0,1
4.0,2
4.0,4
3.8,1088
3.5,1689
2.6,5
3.4,256
4.5,45458
3.4,486
3.8,949
3.0,76
4.4,80927
4.0,51
3.9,339
4.6,116973
3.8,89
3.8,3597
4.0,66
4.6,1976
3.6,448
4.4,25627
3.1,40
4.2,55313
4.6,27
4.0,97
5.0,43
3.3,40
4.1,22
3.6,8
3.2,32
4.4,2087
4.0,529
4.4,26
4.5,41624
4.3,20
4.7,1891
4.4,8
4.4,65766
4.4,346681
3.7,3
3.3,1407
3.7,3
3.0,20
2.6,91
3.5,43
3.9,253
4.6,71
3.8,89
4.6,361734
4.4,2975
4.5,1564
4.5,6750
4.7,3873
4.4,74744
5.0,44
2.8,107441
4.6,31
2.8,135
5.0,12
5.0,2
2.8,9
3.8,8
4.1,22
4.8,18
5.0,9
5.0,1
4.4,134
5.0,2
4.1,21
4.8,48
4.8,5
4.0,18
5.0,2
4.6,18893
5.0,4
4.5,26916
5.0,1
4.4,1031
4.0,345
3.9,656
4.1,585
4.8,21
4.3,734
3.9,7
4.5,37
3.7,165
4.3,807226
4.2,322
3.7,91
3.8,6
4.6,23971
3.3,25
3.0,2
3.9,145931
4.2,1343106
3.9,54
4.1,21
4.6,5
4.4,9
3.8,71
4.4,243121
4.9,23
3.6,33812
4.3,47
3.6,283
4.1,82827
3.4,803
4.5,302
4.7,19
4.5,459
4.4,71
4.3,218
4.6,218451
4.2,1291
4.8,57400
4.6,284670
4.8,445756
4.6,361780
4.6,41608
4.6,9952
4.1,24456
4.7,2319
4.7,7878
4.8,6696
3.6,4832
4.7,173394
4.6,2654
4.5,96419
4.7,13620
4.5,199
4.3,979
4.5,12322
4.8,29551
4.7,47463
4.7,1340
4.7,55011
4.7,7116
4.7,759
4.7,497826
4.7,1777
4.6,518
4.7,1201
4.7,1133393
4.6,3234
3.8,3547
3.9,1455
4.0,141584
4.0,856
3.8,411
4.1,1867
2.9,41
3.8,93
3.5,472
4.2,134
4.6,459
4.4,201
4.4,208501
4.1,129
3.9,213
3.6,217
4.0,630
3.8,39
4.3,180
4.6,68
3.6,126
3.9,4581
4.0,36
4.2,1313
4.2,1493
4.2,4537
4.5,5849
4.7,327
3.5,33944
4.5,10256
4.0,484858
4.6,8004
4.2,636228
4.3,931503
4.1,245839
4.5,68072
4.2,210317
4.5,1333338
4.4,899748
3.7,23729
4.4,406511
4.3,315390
4.3,179139
4.3,104389
4.5,10847682
4.5,559931
3.8,130689
4.5,234971
4.5,228737
4.4,72202
4.7,2570
3.5,14145
4.9,25
4.0,9
4.1,21223
4.2,32
4.4,438911
4.1,2063
4.6,45771
4.6,7148
4.7,19209
4.5,29495
4.6,666246
4.4,1721943
4.4,8219586
4.2,690148
4.4,579519
4.0,170973
4.2,62636
4.2,123136
4.2,250197
4.8,221722
3.7,29838
3.4,1012
4.3,183004
4.3,143087
4.6,652940
4.2,336386
4.6,5195
4.1,91935
4.4,1381624
4.6,92522
4.3,45370
4.4,41269
4.7,394842
4.2,1008012
3.8,302
4.3,1231
3.7,1443
4.3,148083
2.9,31596
4.3,598975
4.3,275
4.0,64164
3.3,16063
4.5,76616
4.1,22
5.0,3
3.9,684
4.6,117
4.0,177
3.6,188
4.0,22
4.5,19
2.9,45
4.2,25
4.5,23
4.6,513
4.7,11018
4.2,676
4.7,3
4.7,3
3.9,478
4.7,55
3.7,88
4.8,21
4.0,138
4.6,87
4.4,105
4.3,13166
4.7,7
3.6,5
4.4,29
4.6,70
2.9,10
4.5,242
5.0,1
3.7,3743
3.7,37
4.2,19
3.0,5
5.0,1
4.4,129409
4.7,7
4.3,22667
3.9,10114
4.4,48427
4.3,4704
4.6,28
4.5,11
3.9,265
4.7,57
4.3,541661
5.0,4
5.0,25
5.0,1
4.4,2052407
2.7,560
4.6,41000
4.4,616742
4.4,161637
4.1,349151
3.8,169369
4.4,218881
4.6,31134
4.1,242722
4.5,244039
4.2,720685
4.7,84389
4.3,137696
4.3,322976
4.2,254
3.8,898
4.0,22435
4.3,308944
4.6,16801
4.3,906
4.3,391325
4.3,28735
4.7,580160
4.6,353813
4.4,862
3.8,17
4.6,1226514
4.6,19070
4.5,118
4.5,20247
3.9,63640
4.4,25717
3.8,1363
4.3,1602
4.3,1017237
3.7,128
3.2,1354
4.0,211
3.8,410
4.4,83
3.8,1745
3.4,131
2.9,53
4.5,20
3.7,25
3.8,469
4.1,25195
4.1,9636
3.7,22
3.6,153
3.0,17
4.1,1152
3.8,20
4.2,29
4.4,36268
4.5,153
3.6,740
3.6,284
3.7,20879
3.9,76340
4.2,2563
4.1,4374
4.5,23966
2.8,961
2.6,114
4.3,246201
4.4,125652
4.1,1407
4.0,448
4.3,11379
3.9,2057
3.5,28
3.7,42329
4.3,344283
4.3,258717
4.1,40437
4.2,51787
4.3,531074
4.2,171052
4.6,807155
4.3,480208
4.1,29867
4.4,450013
4.4,228130
4.1,111465
4.2,348132
4.4,155693
4.3,81668
2.4,11773
4.5,870928
4.3,495748
4.5,407788
4.5,118285
4.3,347086
4.4,379245
4.3,144873
4.4,326232
4.6,318134
3.4,2445
3.9,65119
4.3,34898
4.4,889425
4.5,1041836
4.4,17945
4.2,82857
4.0,47151
4.3,107765
4.4,57556
4.2,37165
4.0,174127
4.4,4706
4.6,73919
4.0,532
4.4,344819
3.5,9335
4.6,100805
4.0,15875
4.0,23168
4.1,2628
4.1,235486
3.3,2717
3.9,24123
4.1,7728
4.2,2180
4.0,59223
4.5,16162
3.8,596
3.5,1976
4.3,6698
4.6,21266
4.7,4041
3.8,2691
4.7,27856
4.8,5369
3.2,9126
4.5,568922
3.9,85278
3.6,16521
3.7,70
4.4,28
4.1,91667
4.0,664
3.1,212
4.0,1185
2.8,440
3.7,681
2.7,17
3.9,623
3.8,14657
3.6,2433
4.5,1827
3.5,30
4.0,97
3.8,762
3.6,58
4.2,16
4.4,128
4.0,498
4.7,48
4.1,23609
4.0,24312
4.7,57
3.8,874
5.0,2
4.4,27
4.0,29462
3.8,159063
4.1,294
4.3,697
4.5,6207063
4.4,631
3.4,617
4.1,215
4.1,25
3.8,6
4.3,35
4.4,1275373
4.4,43
4.8,258277
3.3,171
3.3,1434
4.4,22
3.7,701
3.4,2420
2.3,251
3.3,11
2.7,90
4.6,1170641
3.5,174
3.4,150
4.3,259
4.1,9
4.7,2598579
4.4,574719
3.8,250
3.0,78
4.4,98
4.2,27
4.5,24
3.5,91
4.5,78629
4.3,955614
4.5,82
4.5,648380
4.0,7317
4.8,4
4.3,1659
1.7,14
4.3,18325
4.2,8
4.2,725
4.3,2158
4.0,7718
4.2,249
4.6,9
4.1,29062
4.6,11
4.1,484
4.0,202
3.3,40
4.1,1948
4.0,9
4.4,52
4.2,294
3.8,35572
3.1,20973
5.0,5
4.2,492
4.7,114
4.4,1604146
4.6,285
4.4,260137
2.9,2079
2.7,8346
4.6,7264
4.0,6205
3.8,1156
4.8,6
5.0,1
3.9,127
4.2,19666
4.1,2808
4.7,54
4.2,24775
4.2,3845
3.7,244
4.1,15765
4.1,305
3.8,141
4.6,4546
4.4,21
4.2,924
4.4,569
4.6,29
5.0,8
4.5,52
3.5,17
3.9,56
4.4,15806
3.0,2
3.1,440
4.4,69
3.0,94
3.7,53
3.7,291
3.9,71
4.8,53
4.6,6344
4.6,10
4.5,12
4.3,6
5.0,7
4.3,10446
4.7,9
4.0,82
3.8,11
5.0,2
4.8,111
4.5,11
4.3,12
3.7,1213
4.3,72
3.8,489
4.5,484
4.6,23
4.1,2954
4.2,27
5.0,41
4.3,7168735
3.3,115
3.6,9895
4.0,162530
4.0,39779
4.0,254518
4.3,647721
4.2,88901
4.3,65146
4.2,104551
4.5,66321
4.3,29270
4.6,751911
4.4,1520
4.2,97
4.2,11087
4.2,26426
3.4,2332
3.2,2728
4.0,60
4.6,227
3.2,24
4.4,132
4.0,463
4.7,70
3.7,3
3.9,306
4.2,162
4.1,44
3.5,24
4.8,12
4.3,201
3.9,386
3.5,100
4.3,285
4.4,16
4.8,13
3.9,9
3.8,43
4.2,109
4.0,5300
4.0,265
4.4,13
4.7,65
4.5,112
4.3,367
3.3,126
4.3,127
4.1,134
2.1,149
3.7,40
4.2,25726
4.4,31
4.2,23
2.1,87
2.4,36
4.1,22
3.1,1734
5.0,2
3.5,196
4.2,20
4.7,303
4.8,23
4.5,226
4.6,66
4.6,32
4.9,285
4.8,1491
4.0,13
3.9,592
4.1,181
4.1,690
4.5,227
4.2,287
4.0,677
4.4,27
1.9,8
3.7,26
4.2,79826
4.0,3647
4.3,242096
2.5,862
4.4,3452530
3.7,16973
4.7,1424
4.6,169661
4.4,172
4.3,7441
4.4,55
2.6,496
3.6,25
3.8,11
4.4,31
4.4,21
3.0,10
4.2,43252
3.7,492
5.0,5
4.2,8
4.8,4
4.4,7
4.1,36151
4.7,113
4.7,8343
3.3,27
4.0,209
1.0,1
4.4,382
4.2,5
4.4,8
4.6,27135
4.3,20
4.4,7
3.7,20
2.9,7
4.0,1
4.4,112
3.3,14
4.2,4
4.5,6230
2.3,3
5.0,4
3.6,5
3.9,137377
4.4,7461
4.2,120
4.8,17
4.3,39109
4.2,5988
4.4,10341
4.3,193
4.0,21
1.4,45
3.3,1476
4.3,539
4.6,30
4.7,289
4.2,540
3.9,4496
3.4,9
4.3,247
4.8,123
4.8,93
4.5,197
3.3,16
4.2,5
4.9,49
4.2,41
4.6,1238
4.1,205
4.6,12
4.0,474
4.2,69
5.0,2
4.1,29
3.7,4071
4.1,142
3.8,103
4.7,12
3.5,3347
4.0,983
4.2,63
3.3,1988
3.7,29
3.4,3491
3.7,533
5.0,2
4.4,7
5.0,15
4.8,6
4.4,7
4.9,13
4.0,967
4.4,4396
4.5,192851
4.9,8418
4.4,9443
4.4,3156484
5.0,20
4.8,787
4.6,838
4.3,2806
3.8,66033
4.3,7557
4.3,44
4.1,560
4.5,54090
4.2,3103
3.8,48545
4.3,18
4.4,3451011
4.2,618562
4.2,4330
3.8,484226
4.2,28390
4.0,78
4.2,67
4.3,1580
4.3,556929
4.4,146
4.7,1535581
4.1,2520
4.5,559597
4.2,305367
4.3,128367
4.4,103909
4.5,76608
4.3,275843
4.2,123309
4.0,263907
3.4,32
4.4,1849
3.8,63
3.0,39
4.1,141
4.4,3066
4.1,262
4.1,256
4.1,28892
4.5,634159
4.1,32
2.2,19
3.9,428
4.0,1542
4.3,105
3.9,17067
4.0,3322
4.2,2509
4.2,7699
3.6,5
4.3,19
4.4,447
2.6,17
4.1,29798
3.5,412
4.2,72
3.7,3
4.5,4724
2.4,407
2.9,1073
4.2,63056
4.2,509
4.0,3
2.6,64
4.4,7
4.8,4
4.7,22
4.4,643
4.6,87
2.7,198
3.8,11
1.7,6
4.6,17
3.3,218
4.6,275
2.3,50
4.5,81219
4.8,16
5.0,5
4.1,64
4.9,16
3.0,4
4.8,111
4.5,276
3.4,694
4.0,35188
3.7,31883
2.2,4
4.8,89
5.0,3
4.5,103
4.3,101762
3.8,28660
4.5,20101
4.5,10440
4.8,10
4.5,267378
4.4,2017
3.9,142693
4.3,47
4.3,80
4.0,2076
4.1,7118
4.6,21187
3.7,34079
3.4,4334
4.5,1439
4.4,1644
4.4,1630
2.4,7
4.1,10758
4.6,2390099
4.6,9612
4.3,5442
4.3,205830
4.7,3049
4.2,867
4.3,14453
4.3,6079
3.9,129268
4.7,167406
4.2,128579
4.1,389
4.6,8175
4.7,8114
4.3,6
4.5,4027
4.6,17180
2.9,141
4.0,2
3.0,26
3.9,286
4.8,27
3.9,11
4.0,675
5.0,2
4.0,2055
5.0,2
4.5,42
4.8,12
4.6,53
4.2,29
3.4,7
2.6,219
2.4,577
4.5,35479
4.6,7420
3.3,10
4.1,58
4.6,19
3.9,91
4.0,5055
3.4,3640
4.5,1819
4.0,180
5.0,22
3.6,16
3.5,43
4.6,2312084
4.9,23
3.7,66
5.0,3
4.0,76
3.9,77
5.0,2
4.0,282
4.9,7
4.4,337
3.6,284795
4.7,45
4.3,12
3.9,5644
4.5,63765
4.2,313769
4.6,12
4.1,305737
4.3,1118201
4.6,899010
4.2,1259723
4.6,181961
4.5,205914
4.4,341234
4.2,1042170
4.5,42729
4.0,29944
4.2,212067
4.7,155694
4.1,285838
4.4,344383
4.3,129305
4.6,104676
4.2,4099
4.0,4722
2.3,69
4.5,501
3.6,226
4.4,17
3.9,20
3.9,13
4.8,38
4.2,16
3.7,11
4.0,616
1.0,1
4.4,103
4.2,4010
4.7,325
3.6,35121
4.1,341
3.3,381023
5.0,3
4.3,26601
4.7,55
4.0,68664
4.4,524467
4.6,17
5.0,3
4.3,52199
4.3,6333
3.8,4
4.1,956
4.6,969
4.0,1469
4.7,2066
3.6,1166
4.5,26744
4.0,802
4.1,1686
4.0,41747
3.8,19221
4.5,2448
2.8,17
4.2,928
4.8,33
5.0,1
5.0,13
4.3,534
4.3,20
4.5,248
4.5,41
5.0,6
3.8,5793284
4.4,634
5.0,19
4.7,39
4.7,549
2.2,4
4.6,308
4.6,9
4.7,29
4.6,277
4.4,30
3.8,125
3.6,445
4.9,301
4.8,160
4.4,150
5.0,8
4.8,100
4.6,106
5.0,10
4.6,222
5.0,4
4.0,4160
4.3,616
4.5,415
4.0,2614
3.2,304
4.6,2683
4.2,3379
4.8,33783
3.0,28447
4.3,125
3.9,230
3.2,1462
3.9,8419
4.8,4
3.5,4205
4.4,1563
4.1,355
4.2,1901
4.7,6073
4.0,9
4.4,190
4.2,45
5.0,21
3.5,52
3.8,7326
4.5,1318
4.1,98
4.3,15
4.3,855
4.4,18
4.0,289
4.3,23
4.0,267
4.9,124
4.7,21
4.3,33
4.2,279
4.1,496
4.3,12843436
4.7,51543
3.2,320
3.9,9765
4.2,798
4.1,783
4.9,13
3.7,84
3.5,196
4.9,83
3.3,78
4.9,659
3.4,1520
4.5,2710
4.3,28
5.0,6
3.5,2
4.4,622
3.7,192
4.8,6
4.3,1879
4.9,42
5.0,3
4.3,8827
4.3,11760
4.4,328
1.0,1
4.5,117
4.0,2
5.0,1
4.9,59
4.7,163
4.5,155466
3.9,8185
3.2,661
3.5,2539
3.7,913
3.0,597
4.2,78
4.0,2
4.1,142
4.7,19090
4.0,45
3.1,72
4.4,34
3.2,4
3.9,71
4.2,86
4.7,146
4.0,24
4.0,45
3.7,533
4.1,120
4.4,30
4.0,50
3.9,131
3.6,7
4.6,27
4.4,63
1.9,250
4.3,15
4.5,514
4.1,66
3.8,18
4.1,174
4.6,144
3.7,83
3.9,53
4.4,50
4.5,31
4.3,3781467
4.4,33661
3.5,46801
4.3,41
4.5,65
4.5,5591653
4.4,1432447
4.2,13
4.3,1167143
3.6,73
4.0,3
3.8,488
4.4,125578
3.8,87734
3.9,164
4.1,14283
4.3,6
3.5,20675
4.3,51569
4.7,10
4.5,38297
3.8,159398
4.5,776730
4.2,152
4.3,70903
4.1,110
4.6,819694
4.6,4451317
4.5,1243017
4.5,66740
3.0,69
2.6,186
3.4,25
4.4,578
4.2,33033
4.0,7808
4.7,8347
3.4,18
3.7,9
3.7,3596
4.5,3320
3.9,174423
5.0,6
4.3,17
4.2,178
4.0,255
4.5,309
4.0,91
4.4,52
1.8,30
4.3,12
5.0,3
5.0,1
3.2,12
4.2,5661
4.6,47
3.8,4
3.9,31
4.2,34
4.0,11
3.8,292
4.1,157
3.9,26
4.4,515
2.1,32
1.8,5
4.2,70
2.0,1
3.4,2256
4.3,46
3.6,2526
3.7,5004
4.7,191
4.5,67186
4.6,18
3.6,26
4.4,8259
4.6,41
2.3,3
3.8,8211
3.0,2
5.0,2
4.5,43
4.4,16
4.5,516
4.8,18
4.3,3068
3.8,16317
4.3,244302
3.7,3
4.5,13466
4.3,27749
4.4,77
3.4,25515
4.5,28030
1.6,242
4.5,75719
4.4,122280
3.8,1103
4.3,21804
4.3,20691
3.0,859
4.0,232
4.2,130287
4.8,5865
4.0,46
4.5,41
4.7,413
1.9,16
4.9,29
